5.2 20.7605 -203.788 1.09486 -56.1272 2.93215 20.9339 -203.211 20.6645 -203.805 1.0678 -56.4146 2.97687 
5.25 20.8147 -206.595 1.06781 -56.1642 2.93215 21.0119 -205.923 20.715 -206.567 1.04206 -56.3849 2.96573 
5.3 20.8676 -209.404 1.04141 -56.1994 2.93215 21.4132 -209.091 20.7757 -209.538 1.01733 -56.6741 2.99776 
5.35 20.9191 -212.214 1.01564 -56.2329 2.93215 21.7303 -211.546 20.8451 -212.208 0.986463 -56.5259 2.97082 
5.4 20.9694 -215.027 0.990498 -56.2647 2.93215 21.1447 -215.026 20.8555 -215.202 0.946689 -56.7452 3.00583 
5.45 21.0184 -217.841 0.965965 -56.295 2.93215 21.2763 -216.884 20.8277 -217.76 0.88778 -56.3041 2.94699 
5.5 21.0662 -220.656 0.942027 -56.3238 2.93215 21.2191 -220.02 20.8638 -220.497 0.867049 -56.2444 2.9343 
5.55 21.1129 -223.473 0.918671 -56.3513 2.93215 21.4304 -223.041 20.9332 -223.436 0.852938 -56.5102 2.96819 
5.6 21.1583 -226.291 0.895883 -56.3773 2.93215 21.7794 -225.867 20.9851 -226.336 0.832638 -56.6466 2.98144 
5.65 21.2027 -229.11 0.873651 -56.4022 2.93215 21.6724 -228.979 21.0366 -229.293 0.817312 -56.8149 2.992 
5.7 21.2459 -231.931 0.851961 -56.4258 2.93215 21.6689 -231.744 21.0845 -232.158 0.799102 -56.9049 3.00083 
5.75 21.2881 -234.752 0.830802 -56.4482 2.93215 21.5702 -234.015 21.1149 -234.897 0.779838 -56.7211 2.96935 
5.8 21.3292 -237.575 0.81016 -56.4696 2.93215 21.7878 -237.324 21.1606 -237.753 0.762677 -56.7712 2.97198 
5.85 21.3693 -240.399 0.790024 -56.4899 2.93215 21.5746 -239.758 21.1623 -240.504 0.736097 -56.7039 2.96224 
5.9 21.4084 -243.224 0.770381 -56.5092 2.93215 21.9123 -242.701 21.2304 -243.293 0.724345 -56.6033 2.93875 
5.95 21.4466 -246.05 0.75122 -56.5276 2.93215 22.3567 -245.642 21.2907 -246.256 0.717735 -56.7824 2.95588 
6 21.4838 -248.877 0.732531 -56.545 2.93215 21.8553 -248.398 21.3293 -249.047 0.700357 -56.7497 2.95027 
6.05 21.52 -251.704 0.7143 -56.5617 2.93215 21.634 -250.895 21.3022 -251.684 0.663894 -56.3746 2.89555 
6.1 21.5554 -254.533 0.696519 -56.5775 2.93215 22.2153 -254.258 21.4093 -254.549 0.660271 -56.4846 2.91573 
6.15 21.5899 -257.362 0.679175 -56.5925 2.93215 22.1159 -256.667 21.4532 -257.301 0.638778 -56.3579 2.90085 
6.2 21.6235 -260.192 0.66226 -56.6068 2.93215 22.0782 -259.387 21.5009 -260.092 0.62607 -56.3074 2.89004 
6.25 21.6563 -263.022 0.645761 -56.6204 2.93215 22.214 -262.378 21.5379 -262.967 0.611728 -56.3685 2.89718 
6.3 21.6882 -265.854 0.62967 -56.6333 2.93215 21.9896 -265.466 21.572 -265.829 0.597561 -56.4387 2.90543 
6.35 21.7194 -268.685 0.613976 -56.6456 2.93215 22.341 -268.246 21.6273 -268.632 0.585652 -56.4147 2.90106 
6.4 21.7498 -271.518 0.59867 -56.6573 2.93215 22.5379 -271.218 21.6999 -271.608 0.574081 -56.6577 2.93541 
6.45 21.7794 -274.351 0.583743 -56.6684 2.93215 22.5252 -274.004 21.7392 -274.428 0.561486 -56.6802 2.93532 
6.5 21.8083 -277.185 0.569185 -56.679 2.93215 22.2079 -276.602 21.7618 -277.243 0.548431 -56.6867 2.9377 
6.55 21.8365 -280.019 0.554988 -56.6891 2.93215 22.0866 -279.206 21.783 -280.041 0.533238 -56.6718 2.93574 
6.6 21.864 -282.853 0.541143 -56.6986 2.93215 22.449 -282.744 21.8259 -282.97 0.525167 -56.8174 2.95183 
6.65 21.8907 -285.689 0.527641 -56.7077 2.93215 22.5582 -285.207 21.8736 -285.814 0.514365 -56.8468 2.95452 
6.7 21.9169 -288.524 0.514473 -56.7164 2.93215 22.3806 -288.026 21.8931 -288.615 0.500566 -56.8044 2.94645 
6.75 21.9423 -291.36 0.501633 -56.7246 2.93215 21.9957 -290.774 21.8877 -291.463 0.47892 -56.8298 2.95529 
6.8 21.9672 -294.197 0.489111 -56.7324 2.93215 22.1184 -293.992 21.8919 -294.353 0.458258 -56.8729 2.9586 
6.85 21.9914 -297.033 0.4769 -56.7398 2.93215 22.801 -296.265 21.9406 -297.067 0.450559 -56.7215 2.93627 
6.9 22.015 -299.87 0.464993 -56.7469 2.93215 22.8254 -299.419 21.9811 -299.874 0.443638 -56.6706 2.92492 
6.95 22.038 -302.708 0.453381 -56.7536 2.93215 22.0442 -302.601 21.9928 -302.69 0.424684 -56.6411 2.92226 
